Seller Name,RapNet Account ID,Name Code,Shape,Weight,Color,Clarity,Cut,Polish,Symmetry,Fluorescence Intensity,Lab,Certificate Number,Stock Number,Price Per Carat,Price Percentage,Total Price,Cash Price Per Carat,Cash Price Percentage,Total Cash Price,State,Country,Certificate URL,Image URL,Diamond ID
SUPERGEMS NV,21343,Supergem,Round,0.710,E,VS1,Excellent,Excellent,Excellent,Medium,GIA,2236084610,100123882,,,,3828.0000,-0.3400,2717.8800,,Belgium,http://www.supergemsgroup.com/certificates/100123882.jpg,http://www.supergemsgroup.com/diamondphoto/100123882-P.jpg,73399178
SUPERGEMS NV,21343,Supergem,Round,0.710,E,SI2,Very Good,Excellent,Excellent,Medium,GIA,6232084101,200000174,,,,2301.0000,-0.4100,1633.7100,,Belgium,http://www.supergemsgroup.com/certificates/200000174.jpg,http://www.supergemsgroup.com/diamondphoto/200000174-P.jpg,73399179
SUPERGEMS NV,21343,Supergem,Round,0.710,H,VS2,Excellent,Excellent,Excellent,None,GIA,6232103022,100124080,,,,3234.0000,-0.2300,2296.1400,,Belgium,http://www.supergemsgroup.com/certificates/100124080.jpg,http://www.supergemsgroup.com/diamondphoto/100124080-P.jpg,73399187
SUPERGEMS NV,21343,Supergem,Round,0.720,D,VS1,Excellent,Excellent,Excellent,None,GIA,1237083800,100123890,,,,4575.0000,-0.2500,3294.0000,,Belgium,http://www.supergemsgroup.com/certificates/100123890.jpg,http://www.supergemsgroup.com/diamondphoto/100123890-P.jpg,73399189
SUPERGEMS NV,21343,Supergem,Round,0.720,G,VS1,Excellent,Excellent,Excellent,None,GIA,1237083749,100123892,,,,3773.0000,-0.2300,2716.5600,,Belgium,http://www.supergemsgroup.com/certificates/100123892.jpg,http://www.supergemsgroup.com/diamondphoto/100123892-P.jpg,73399190
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.510,D,VS2,Excellent,Excellent,Excellent,None,GIA,5226110160,168720,3124.0000,-0.2900,1593.2400,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/3/16/5226110160.pdf,,71332587
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.510,D,VS2,Excellent,Excellent,Excellent,None,GIA,6225171170,168707,3124.0000,-0.2900,1593.2400,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/3/28/6225171170.pdf,,71332588
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.540,D,VS1,Excellent,Excellent,Excellent,None,GIA,6222111021,168683,3290.0000,-0.3000,1776.6000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/3/16/6222111021.pdf,,71332593
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.540,D,VS1,Excellent,Excellent,Excellent,None,GIA,7222022219,168682,3290.0000,-0.3000,1776.6000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/3/8/7222022219.pdf,,71332594
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.540,D,VS1,Excellent,Excellent,Excellent,Faint,GIA,7221012202,168677,3102.0000,-0.3400,1675.0800,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/3/7/7221012202.pdf,,71332595
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.540,D,VS2,Excellent,Excellent,Excellent,None,GIA,3225270642,168713,3124.0000,-0.2900,1686.9600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/5/3225270642.pdf,,71332596
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.550,D,VS2,Excellent,Excellent,Excellent,None,GIA,2228225827,168711,3124.0000,-0.2900,1718.2000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/3/30/2228225827.pdf,,71332597
SUPERGEMS NV,21343,Supergem,Round,0.420,H,VVS1,Excellent,Excellent,Excellent,None,GIA,5223619747,300001547,,,,1971.0000,-0.2700,827.8200,,Belgium,http://www.supergemsgroup.com/certificates/300001547.jpg,,73029895
SUPERGEMS NV,21343,Supergem,Round,0.520,D,VVS2,Excellent,Excellent,Excellent,None,GIA,1225554801,300001542,,,,3710.0000,-0.3000,1929.2000,,Belgium,http://www.supergemsgroup.com/certificates/300001542.jpg,,73029900
SUPERGEMS NV,21343,Supergem,Round,1.720,F,VVS2,Excellent,Excellent,Excellent,None,GIA,6231288638,100125447,,,,10764.0000,-0.2200,18514.0800,,Belgium,http://www.supergemsgroup.com/certificates/100125447.jpg,http://www.supergemsgroup.com/diamondphoto/100125447-P.jpg,74147877
SUPERGEMS NV,21343,Supergem,Round,2.010,G,SI1,Good,Excellent,Very Good,None,GIA,6235258429,100125272,,,,7440.0000,-0.4000,14954.4000,,Belgium,http://www.supergemsgroup.com/certificates/100125272.jpg,http://www.supergemsgroup.com/diamondphoto/100125272-P.jpg,74147878
SUPERGEMS NV,21343,Supergem,Round,2.010,H,SI2,Excellent,Excellent,Excellent,Medium,GIA,6232317524,100125612,,,,6204.0000,-0.3400,12470.0400,,Belgium,http://www.supergemsgroup.com/certificates/100125612.jpg,http://www.supergemsgroup.com/diamondphoto/100125612-P.jpg,74147879
SUPERGEMS NV,21343,Supergem,Round,2.020,H,SI2,Excellent,Excellent,Excellent,None,GIA,2236290576,500002506,,,,6580.0000,-0.3000,13291.6000,,Belgium,http://www.supergemsgroup.com/certificates/500002506.jpg,http://www.supergemsgroup.com/diamondphoto/500002506-P.jpg,74147881
SUPERGEMS NV,21343,Supergem,Round,2.030,D,VS2,Excellent,Excellent,Excellent,None,GIA,1238203872,100124793,,,,14652.0000,-0.2600,29743.5600,,Belgium,http://www.supergemsgroup.com/certificates/100124793.jpg,http://www.supergemsgroup.com/diamondphoto/100124793-P.jpg,74147882
SUPERGEMS NV,21343,Supergem,Round,2.170,D,SI2,Excellent,Excellent,Excellent,None,GIA,2234290627,100125379,,,,8568.0000,-0.2800,18592.5600,,Belgium,http://www.supergemsgroup.com/certificates/100125379.jpg,http://www.supergemsgroup.com/diamondphoto/100125379-P.jpg,74147884
SUPERGEMS NV,21343,Supergem,Round,3.020,H,SI2,Very Good,Excellent,Excellent,Strong,HRD,16023321008,500002417,,,,6188.0000,-0.4800,18687.7600,,Belgium,http://www.supergemsgroup.com/certificates/500002417.jpg,http://www.supergemsgroup.com/diamondphoto/500002417-P.jpg,74147885
SUPERGEMS NV,21343,Supergem,Round,1.000,G,SI2,Very Good,Excellent,Excellent,None,HRD,16020777005,350001000,,,,3481.0000,-0.4100,3481.0000,,Belgium,http://www.supergemsgroup.com/certificates/350001000.jpg,http://www.supergemsgroup.com/diamondphoto/350001000-P.jpg,73399230
SUPERGEMS NV,21343,Supergem,Round,1.010,D,SI1,Excellent,Excellent,Excellent,None,GIA,7236118227,130016808,,,,6560.0000,-0.2000,6625.6000,,Belgium,http://www.supergemsgroup.com/certificates/130016808.jpg,http://www.supergemsgroup.com/diamondphoto/130016808-P.jpg,73399231
SUPERGEMS NV,21343,Supergem,Round,1.010,I,VS1,Excellent,Excellent,Excellent,None,GIA,2234129856,100124292,,,,5025.0000,-0.2500,5075.2500,,Belgium,http://www.supergemsgroup.com/certificates/100124292.jpg,http://www.supergemsgroup.com/diamondphoto/100124292-P.jpg,73399234
SUPERGEMS NV,21343,Supergem,Round,1.020,J,VVS1,Very Good,Excellent,Excellent,Strong,GIA,6235129809,100124286,,,,3844.0000,-0.3800,3920.8800,,Belgium,http://www.supergemsgroup.com/certificates/100124286.jpg,http://www.supergemsgroup.com/diamondphoto/100124286-P.jpg,73399243
SUPERGEMS NV,21343,Supergem,Round,0.720,H,VS1,Excellent,Excellent,Excellent,Faint,GIA,1238083741,100123893,,,,3240.0000,-0.2800,2332.8000,,Belgium,http://www.supergemsgroup.com/certificates/100123893.jpg,http://www.supergemsgroup.com/diamondphoto/100123893-P.jpg,73399192
SUPERGEMS NV,21343,Supergem,Round,0.780,D,VS2,Excellent,Excellent,Excellent,None,GIA,1233084075,100123789,,,,4446.0000,-0.2200,3467.8800,,Belgium,http://www.supergemsgroup.com/certificates/100123789.jpg,http://www.supergemsgroup.com/diamondphoto/100123789-P.jpg,73399204
SUPERGEMS NV,21343,Supergem,Round,0.800,E,VS2,Very Good,Excellent,Excellent,None,GIA,1235083966,100123697,,,,4428.0000,-0.1800,3542.4000,,Belgium,http://www.supergemsgroup.com/certificates/100123697.jpg,http://www.supergemsgroup.com/diamondphoto/100123697-P.jpg,73399207
SUPERGEMS NV,21343,Supergem,Round,0.800,F,SI2,Very Good,Excellent,Excellent,Medium,GIA,3235102088,100123962,,,,2775.0000,-0.2500,2220.0000,,Belgium,http://www.supergemsgroup.com/certificates/100123962.jpg,http://www.supergemsgroup.com/diamondphoto/100123962-P.jpg,73399208
SUPERGEMS NV,21343,Supergem,Round,1.210,J,VVS2,Excellent,Excellent,Excellent,None,GIA,6231083145,100123719,,,,4260.0000,-0.2900,5154.6000,,Belgium,http://www.supergemsgroup.com/certificates/100123719.jpg,http://www.supergemsgroup.com/diamondphoto/100123719-P.jpg,73399262
SUPERGEMS NV,21343,Supergem,Round,1.310,I,VVS2,Excellent,Excellent,Excellent,None,GIA,2236083142,100123720,,,,5451.0000,-0.2100,7140.8100,,Belgium,http://www.supergemsgroup.com/certificates/100123720.jpg,http://www.supergemsgroup.com/diamondphoto/100123720-P.jpg,73399267
SUPERGEMS NV,21343,Supergem,Round,0.310,E,VVS2,Excellent,Excellent,Excellent,None,GIA,7226913608,350001048,,,,1825.0000,-0.2700,565.7500,,Belgium,http://www.supergemsgroup.com/certificates/350001048.jpg,http://www.supergemsgroup.com/diamondphoto/350001048-P.jpg,73399087
SUPERGEMS NV,21343,Supergem,Round,0.460,F,SI2,Very Good,Excellent,Excellent,None,HRD,16020777001,350000996,,,,1470.0000,-0.3000,676.2000,,Belgium,http://www.supergemsgroup.com/certificates/350000996.jpg,http://www.supergemsgroup.com/diamondphoto/350000996-P.jpg,73399106
SUPERGEMS NV,21343,Supergem,Round,0.520,E,VVS2,Excellent,Excellent,Excellent,None,GIA,6222342570,350001053,,,,3552.0000,-0.2600,1847.0400,,Belgium,http://www.supergemsgroup.com/certificates/350001053.jpg,http://www.supergemsgroup.com/diamondphoto/350001053-P.jpg,73399127
SUPERGEMS NV,21343,Supergem,Round,0.530,D,VVS2,Excellent,Excellent,Excellent,None,GIA,2237005401,350001052,,,,3763.0000,-0.2900,1994.3900,,Belgium,http://www.supergemsgroup.com/certificates/350001052.jpg,http://www.supergemsgroup.com/diamondphoto/350001052-P.jpg,73399132
SUPERGEMS NV,21343,Supergem,Round,0.700,D,SI1,Excellent,Excellent,Excellent,None,GIA,5236083980,100123700,,,,3430.0000,-0.3000,2401.0000,,Belgium,http://www.supergemsgroup.com/certificates/100123700.jpg,http://www.supergemsgroup.com/diamondphoto/100123700-P.jpg,73399152
SUPERGEMS NV,21343,Supergem,Round,0.700,E,VS1,Very Good,Excellent,Very Good,None,GIA,7231084578,100123781,,,,3654.0000,-0.3700,2557.8000,,Belgium,http://www.supergemsgroup.com/certificates/100123781.jpg,http://www.supergemsgroup.com/diamondphoto/100123781-P.jpg,73399153
SUPERGEMS NV,21343,Supergem,Round,0.700,E,VS1,Excellent,Excellent,Excellent,None,GIA,6232083763,100123889,,,,4350.0000,-0.2500,3045.0000,,Belgium,http://www.supergemsgroup.com/certificates/100123889.jpg,http://www.supergemsgroup.com/diamondphoto/100123889-P.jpg,73399154
SUPERGEMS NV,21343,Supergem,Round,0.700,E,VS2,Excellent,Excellent,Excellent,None,GIA,2237085078,200000118,,,,3834.0000,-0.2900,2683.8000,,Belgium,http://www.supergemsgroup.com/certificates/200000118.jpg,http://www.supergemsgroup.com/diamondphoto/200000118-P.jpg,73399155
SUPERGEMS NV,21343,Supergem,Round,0.800,G,VS1,Excellent,Excellent,Excellent,None,GIA,2237102131,100124180,,,,4655.0000,-0.0500,3724.0000,,Belgium,http://www.supergemsgroup.com/certificates/100124180.jpg,http://www.supergemsgroup.com/diamondphoto/100124180-P.jpg,73399209
SUPERGEMS NV,21343,Supergem,Round,0.810,H,SI1,Excellent,Excellent,Excellent,Faint,GIA,2236101626,100123957,,,,3393.0000,-0.1300,2748.3300,,Belgium,http://www.supergemsgroup.com/certificates/100123957.jpg,http://www.supergemsgroup.com/diamondphoto/100123957-P.jpg,73399213
SUPERGEMS NV,21343,Supergem,Round,0.880,F,SI2,Excellent,Excellent,Excellent,None,GIA,7238040742,100123571,,,,3145.0000,-0.1500,2767.6000,,Belgium,http://www.supergemsgroup.com/certificates/100123571.jpg,http://www.supergemsgroup.com/diamondphoto/100123571-P.jpg,73399217
SUPERGEMS NV,21343,Supergem,Round,0.900,D,SI1,Very Good,Excellent,Excellent,Medium,GIA,2236093422,100123710,,,,3886.0000,-0.4200,3497.4000,,Belgium,http://www.supergemsgroup.com/certificates/100123710.jpg,http://www.supergemsgroup.com/diamondphoto/100123710-P.jpg,73399218
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.750,E,VS2,Excellent,Excellent,Excellent,None,GIA,2214866172,168422,4104.0000,-0.2400,3078.0000,,,,,Belgium,http://www.feedcenter.net/files/258/certs/2214866172.Pdf,,71332617
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.530,D,IF,Excellent,Excellent,Excellent,None,GIA,7228887899,184886,18270.0000,-0.3700,27953.1000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/6/15/7228887899.pdf,,73528499
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.300,H,VVS2,Excellent,Excellent,Excellent,None,IGI,219695864,176618,1452.0000,-0.3400,435.6000,,,,,Belgium,,,73528461
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.320,G,VVS2,Excellent,Excellent,Excellent,None,IGI,219695778,176636,1518.0000,-0.3400,485.7600,,,,,Belgium,,,73528469
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,H,VVS1,Very Good,Excellent,Very Good,None,IGI,219695802,176400,2400.0000,-0.4000,1200.0000,,,,,Belgium,,,73528475
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.520,D,VVS1,Excellent,Excellent,Excellent,Very Slight,IGI,219695801,176454,3712.0000,-0.4200,1930.2400,,,,,Belgium,,,73528476
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,D,VS1,Excellent,Excellent,Excellent,Strong,GIA,6225677557,184943,6413.0000,-0.4700,6477.1300,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/18/6225677557.pdf,,73412594
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,D,SI1,Excellent,Excellent,Excellent,None,GIA,1229935362,184939,5904.0000,-0.2800,5963.0400,,,,,Belgium,http://www.feedcenter.net/files/258/certs/1229935362.Pdf,,73412595
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,D,SI1,Excellent,Excellent,Excellent,None,GIA,7221745020,184955,5904.0000,-0.2800,5963.0400,,,,,Belgium,http://www.feedcenter.net/files/258/certs/7221745020.Pdf,,73412596
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,D,SI1,Excellent,Excellent,Very Good,Faint,GIA,1223847641,184948,5330.0000,-0.3500,5383.3000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/6/8/1223847641.pdf,,73412597
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,E,VS2,Excellent,Excellent,Excellent,None,GIA,7221985430,184937,6935.0000,-0.2700,7004.3500,,,,,Belgium,http://www.feedcenter.net/files/258/certs/7221985430.Pdf,,73412598
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,E,VS2,Excellent,Excellent,Excellent,None,GIA,7228887330,184951,6935.0000,-0.2700,7004.3500,,,,,Belgium,http://www.feedcenter.net/files/258/certs/7228887330.Pdf,,73412599
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,E,SI1,Excellent,Excellent,Excellent,None,GIA,7236096965,184936,5688.0000,-0.2800,5744.8800,,,,,Belgium,http://www.feedcenter.net/files/258/certs/7236096965.Pdf,,73412600
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,E,SI1,Excellent,Excellent,Excellent,None,GIA,6222658639,184942,5688.0000,-0.2800,5744.8800,,,,,Belgium,http://www.feedcenter.net/files/258/certs/6222658639.Pdf,,73412601
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,F,SI2,Very Good,Excellent,Excellent,Faint,GIA,2227865790,184944,3591.0000,-0.4300,3626.9100,,,,,Belgium,http://www.feedcenter.net/files/258/certs/2227865790.Pdf,,73412603
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,H,VS2,Excellent,Excellent,Excellent,None,GIA,7236126692,184933,5184.0000,-0.2800,5235.8400,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/7/7/7236126692.pdf,,73412604
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.010,I,SI1,Excellent,Excellent,Excellent,None,GIA,1229789144,184950,3840.0000,-0.3600,3878.4000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/6/3/1229789144.pdf,,73412605
BELADAMAS NV,26972,BELADAMA,Round,1.020,I,VS2,Excellent,Excellent,Excellent,None,HRD,16015980020,656183,4288.0000,-0.3300,4373.7600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/6/1/16015980020.pdf,,72580642
BELADAMAS NV,26972,BELADAMA,Round,1.030,H,VVS2,Excellent,Very Good,Excellent,None,HRD,16015980040,656141,5427.0000,-0.3300,5589.8100,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/6/1/16015980040.pdf,,72580644
BELADAMAS NV,26972,BELADAMA,Round,1.060,J,VS2,Excellent,Excellent,Excellent,None,HRD,16015980025,656184,3685.0000,-0.3300,3906.1000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/6/1/16015980025.pdf,,72580650
BELADAMAS NV,26972,BELADAMA,Round,1.070,J,SI1,Excellent,Excellent,Excellent,Faint,HRD,16015980019,655740,3315.0000,-0.3500,3547.0500,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/6/1/16015980019.pdf,,72580652
BELADAMAS NV,26972,BELADAMA,Round,1.090,I,VS2,Excellent,Excellent,Excellent,None,HRD,16015980029,656185,4224.0000,-0.3400,4604.1600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/6/1/16015980029.pdf,,72580654
BELADAMAS NV,26972,BELADAMA,Round,1.170,K,VVS2,Excellent,Very Good,Very Good,Strong,HRD,16015980039,655706,2940.0000,-0.4000,3439.8000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/6/1/16015980039.pdf,,72580660
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,E,VS2,Excellent,Excellent,Very Good,None,GIA,5223235479,168419,3564.0000,-0.3400,2494.8000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/1/5223235479.pdf,,71332609
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.710,E,VS2,Very Good,Excellent,Excellent,None,GIA,1215801560,168415,3348.0000,-0.3800,2377.0800,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/2/18/1215801560.pdf,,71332613
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.730,E,VS2,Excellent,Excellent,Excellent,None,GIA,6225200626,168421,3942.0000,-0.2700,2877.6600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/3/25/6225200626.pdf,,71332614
SUPERGEMS NV,21343,Supergem,Round,0.520,E,VS2,Very Good,Excellent,Excellent,Faint,GIA,6235267445,500002471,,,,2360.0000,-0.4100,1227.2000,,Belgium,http://www.supergemsgroup.com/certificates/500002471.jpg,http://www.supergemsgroup.com/diamondphoto/500002471-P.jpg,73700203
SUPERGEMS NV,21343,Supergem,Round,0.530,D,SI2,Excellent,Excellent,Excellent,None,GIA,2237252797,500002457,,,,2250.0000,-0.2500,1192.5000,,Belgium,http://www.supergemsgroup.com/certificates/500002457.jpg,http://www.supergemsgroup.com/diamondphoto/500002457-P.jpg,73700204
SUPERGEMS NV,21343,Supergem,Round,0.530,G,SI2,Excellent,Excellent,Excellent,None,GIA,7232262054,500002485,,,,1898.0000,-0.2700,1005.9400,,Belgium,http://www.supergemsgroup.com/certificates/500002485.jpg,http://www.supergemsgroup.com/diamondphoto/500002485-P.jpg,73700206
SUPERGEMS NV,21343,Supergem,Round,0.560,G,VVS2,Excellent,Excellent,Excellent,None,GIA,6235262098,500002490,,,,3150.0000,-0.2500,1764.0000,,Belgium,http://www.supergemsgroup.com/certificates/500002490.jpg,http://www.supergemsgroup.com/diamondphoto/500002490-P.jpg,73700207
SUPERGEMS NV,21343,Supergem,Round,0.570,D,VS1,Excellent,Excellent,Excellent,Medium,GIA,7233250959,500002449,,,,2820.0000,-0.4000,1607.4000,,Belgium,http://www.supergemsgroup.com/certificates/500002449.jpg,http://www.supergemsgroup.com/diamondphoto/500002449-P.jpg,73700208
SUPERGEMS NV,21343,Supergem,Round,0.590,D,VS2,Excellent,Excellent,Excellent,None,GIA,7231263372,500002467,,,,3212.0000,-0.2700,1895.0800,,Belgium,http://www.supergemsgroup.com/certificates/500002467.jpg,http://www.supergemsgroup.com/diamondphoto/500002467-P.jpg,73700210
